tempo de leitura: 0.020722
Iteracao	Erro < 0.001000
X[125] = 0.106209
X[126] = -0.058449
X[127] = -0.082546
X[128] = 0.054001
X[129] = 0.082113
X[130] = 0.274884
X[131] = -0.074514
X[132] = -0.066481
X[133] = 0.286932
X[134] = 0.049984
X[135] = 0.162434
X[136] = 0.166450
X[137] = 0.138338
X[138] = -0.034353
X[139] = 0.174483
X[140] = 0.290948
X[141] = 0.025888
X[142] = 0.166450
X[143] = -0.058449
X[144] = 0.025888
X[145] = 0.218659
X[146] = -0.050417
X[147] = 0.110226
X[148] = -0.006240
X[149] = 0.062033
X[150] = 0.290949
X[151] = 0.190547
X[152] = 0.146370
X[153] = -0.070497
X[154] = -0.022304
X[155] = 0.182515
X[156] = -0.054433
X[157] = 0.230708
X[158] = 0.206612
X[159] = 0.106210
X[160] = 0.013841
X[161] = -0.010256
X[162] = 0.134323
X[163] = 0.049985
X[164] = -0.022304
X[165] = 0.290949
X[166] = 0.122275
X[167] = 0.054001
X[168] = -0.062464
X[169] = 0.190548
X[170] = -0.070496
X[171] = 0.138339
X[172] = -0.082545
X[173] = 0.202596
X[174] = 0.182516
X[175] = 0.254805
X[176] = 0.122275
X[177] = 0.045970
X[178] = 0.066050
X[179] = 0.025890
X[180] = 0.210629
X[181] = 0.266853
X[182] = -0.078528
X[183] = 0.058018
X[184] = -0.098608
X[185] = 0.001793
X[186] = 0.154404
X[187] = -0.050415
X[188] = 0.142356
X[189] = 0.270870
X[190] = -0.034351
X[191] = 0.258822
X[192] = -0.038367
X[193] = 0.206613
X[194] = 0.218661
X[195] = 0.250790
X[196] = 0.005810
X[197] = 0.041955
X[198] = 0.005810
X[199] = 0.045971
X[200] = -0.066479
X[201] = 0.041955
X[202] = 0.094164
X[203] = 0.162437
X[204] = 0.154405
X[205] = 0.190549
X[206] = 0.118260
X[207] = 0.186533
X[208] = -0.062463
X[209] = 0.094164
X[210] = -0.086559
X[211] = 0.250791
X[212] = 0.066052
X[213] = -0.062462
X[214] = 0.222678
X[215] = 0.278903
X[216] = 0.250791
X[217] = 0.078100
X[218] = -0.070494
X[219] = 0.094164
X[220] = 0.258823
X[221] = 0.001795
X[222] = 0.262839
X[223] = -0.078526
X[224] = 0.118261
X[225] = -0.010253
X[226] = 0.274887
X[227] = 0.033924
X[228] = 0.134325
X[229] = -0.018285
X[230] = 0.182518
X[231] = -0.022301
X[232] = -0.066478
X[233] = 0.186534
X[234] = 0.049988
X[235] = -0.002221
X[236] = 0.078101
X[237] = 0.270872
X[238] = 0.286936
X[239] = 0.118261
X[240] = 0.278904
X[241] = -0.094590
X[242] = 0.282920
X[243] = 0.045972
X[244] = 0.154406
X[245] = 0.206615
X[246] = 0.025892
X[247] = -0.082542
X[248] = 0.194567
X[249] = 0.266856
