tempo de leitura: 0.034777
Iteracao	Erro < 0.001000
488		0.284924
489		0.221399
490		0.283624
491		0.220611
492		0.282331
493		0.219827
494		0.281045
495		0.219044
496		0.279765
497		0.218264
498		0.278491
499		0.217487
500		0.277224
501		0.216712
502		0.275964
503		0.215939
504		0.274710
505		0.215169
506		0.273462
507		0.214402
508		0.272221
509		0.213636
510		0.270985
511		0.212873
512		0.269757
513		0.212113
514		0.268534
515		0.211355
516		0.267318
517		0.210599
518		0.266108
519		0.209846
520		0.264904
521		0.209095
522		0.263706
523		0.208346
524		0.262514
525		0.207600
526		0.261328
527		0.206856
528		0.260148
529		0.206114
530		0.258974
531		0.205375
532		0.257806
533		0.204639
534		0.256643
535		0.203904
536		0.255487
537		0.203172
538		0.254336
539		0.202442
540		0.253191
541		0.201715
542		0.252052
543		0.200990
544		0.250919
545		0.200267
546		0.249791
547		0.199546
548		0.248669
549		0.198828
550		0.247552
551		0.198112
552		0.246441
553		0.197399
554		0.245336
555		0.196687
556		0.244236
557		0.195978
558		0.243141
559		0.195272
560		0.242052
561		0.194567
562		0.240969
563		0.193865
564		0.239890
565		0.193165
566		0.238818
567		0.192467
568		0.237750
569		0.191772
570		0.236688
571		0.191079
572		0.235630
573		0.190388
574		0.234578
575		0.189699
576		0.233532
577		0.189013
578		0.232490
579		0.188328
580		0.231454
581		0.187646
582		0.230422
583		0.186966
584		0.229396
585		0.186289
586		0.228375
587		0.185613
588		0.227359
589		0.184940
590		0.226347
591		0.184269
592		0.225341
593		0.183600
594		0.224340
595		0.182934
596		0.223343
597		0.182269
598		0.222352
599		0.181607
600		0.221365
601		0.180947
602		0.220383
603		0.180289
604		0.219406
605		0.179633
606		0.218433
607		0.178980
608		0.217466
609		0.178328
610		0.216503
611		0.177679
612		0.215545
613		0.177032
614		0.214591
615		0.176386
616		0.213642
617		0.175743
618		0.212697
619		0.175103
620		0.211758
621		0.174464
622		0.210822
623		0.173827
624		0.209892
625		0.173193
626		0.208965
627		0.172560
628		0.208043
629		0.171930
630		0.207126
631		0.171302
632		0.206213
633		0.170676
634		0.205305
635		0.170052
636		0.204400
637		0.169429
638		0.203501
639		0.168810
640		0.202605
641		0.168192
642		0.201714
643		0.167576
644		0.200827
645		0.166962
646		0.199944
647		0.166350
648		0.199066
649		0.165741
650		0.198192
651		0.165133
652		0.197322
653		0.164527
654		0.196456
655		0.163924
656		0.195594
657		0.163322
658		0.194737
659		0.162722
660		0.193883
661		0.162125
662		0.193034
663		0.161529
664		0.192188
665		0.160936
666		0.191347
667		0.160344
668		0.190509
669		0.159755
670		0.189676
671		0.159167
672		0.188847
673		0.158581
674		0.188021
675		0.157998
676		0.187199
677		0.157416
678		0.186382
679		0.156836
680		0.185568
681		0.156258
682		0.184758
683		0.155682
684		0.183952
685		0.155109
686		0.183150
687		0.154537
688		0.182351
689		0.153967
690		0.181556
691		0.153398
692		0.180765
693		0.152832
694		0.179978
695		0.152268
696		0.179194
697		0.151706
698		0.178415
699		0.151145
700		0.177638
701		0.150587
702		0.176866
703		0.150030
704		0.176097
705		0.149475
706		0.175332
707		0.148922
708		0.174570
709		0.148371
710		0.173812
711		0.147822
712		0.173057
713		0.147275
714		0.172306
715		0.146730
716		0.171559
717		0.146186
718		0.170814
719		0.145644
720		0.170074
721		0.145105
722		0.169337
723		0.144567
724		0.168603
725		0.144031
726		0.167873
727		0.143496
728		0.167146
729		0.142964
730		0.166423
731		0.142433
732		0.165703
733		0.141904
734		0.164986
735		0.141377
736		0.164272
737		0.140852
738		0.163562
739		0.140329
740		0.162856
741		0.139807
742		0.162152
743		0.139287
744		0.161452
745		0.138769
746		0.160755
747		0.138253
748		0.160061
749		0.137739
750		0.159371
751		0.137226
752		0.158683
753		0.136715
754		0.157999
755		0.136206
756		0.157318
757		0.135699
758		0.156640
759		0.135193
760		0.155966
761		0.134689
762		0.155294
763		0.134187
764		0.154626
765		0.133686
766		0.153960
767		0.133188
768		0.153298
769		0.132691
770		0.152639
771		0.132196
772		0.151982
773		0.131702
774		0.151329
775		0.131210
776		0.150679
777		0.130720
778		0.150032
779		0.130232
780		0.149387
781		0.129745
782		0.148746
783		0.129260
784		0.148108
785		0.128777
786		0.147472
787		0.128295
788		0.146840
789		0.127815
790		0.146210
791		0.127337
792		0.145583
793		0.126860
794		0.144960
795		0.126386
796		0.144339
797		0.125912
798		0.143720
799		0.125441
800		0.143105
801		0.124971
802		0.142493
803		0.124502
804		0.141883
805		0.124036
806		0.141276
807		0.123571
808		0.140672
809		0.123107
810		0.140070
811		0.122645
812		0.139471
813		0.122185
814		0.138875
815		0.121727
816		0.138282
817		0.121270
818		0.137692
819		0.120814
820		0.137104
821		0.120361
822		0.136518
823		0.119908
824		0.135936
825		0.119458
826		0.135356
827		0.119009
828		0.134779
829		0.118561
830		0.134204
831		0.118116
832		0.133632
833		0.117671
834		0.133062
835		0.117229
836		0.132496
837		0.116788
838		0.131931
839		0.116348
840		0.131369
841		0.115910
842		0.130810
843		0.115474
844		0.130253
845		0.115039
846		0.129699
847		0.114605
848		0.129147
849		0.114173
850		0.128598
851		0.113743
852		0.128051
853		0.113314
854		0.127507
855		0.112887
856		0.126965
857		0.112461
858		0.126426
859		0.112037
860		0.125889
861		0.111614
862		0.125354
863		0.111193
864		0.124822
865		0.110773
866		0.124293
867		0.110355
868		0.123765
869		0.109938
870		0.123240
871		0.109523
872		0.122718
873		0.109109
874		0.122197
875		0.108697
876		0.121679
877		0.108286
878		0.121164
879		0.107877
880		0.120650
881		0.107469
882		0.120139
883		0.107062
884		0.119630
885		0.106657
886		0.119124
887		0.106254
888		0.118620
889		0.105852
890		0.118118
891		0.105451
892		0.117618
893		0.105052
894		0.117121
895		0.104654
896		0.116625
897		0.104257
898		0.116132
899		0.103862
900		0.115641
901		0.103469
902		0.115153
903		0.103077
904		0.114666
905		0.102686
906		0.114182
907		0.102296
908		0.113700
909		0.101908
910		0.113220
911		0.101522
912		0.112742
913		0.101137
914		0.112266
915		0.100753
916		0.111792
917		0.100370
918		0.111321
919		0.099989
920		0.110851
921		0.099610
922		0.110384
923		0.099231
924		0.109918
925		0.098854
926		0.109455
927		0.098479
928		0.108994
929		0.098105
930		0.108535
931		0.097732
932		0.108078
933		0.097360
934		0.107623
935		0.096990
936		0.107170
937		0.096621
938		0.106719
939		0.096254
940		0.106269
941		0.095887
942		0.105822
943		0.095522
944		0.105377
945		0.095159
946		0.104934
947		0.094797
948		0.104493
949		0.094436
950		0.104054
951		0.094076
952		0.103616
953		0.093718
954		0.103181
955		0.093361
956		0.102747
957		0.093005
958		0.102316
959		0.092651
960		0.101886
961		0.092297
962		0.101458
963		0.091946
964		0.101033
965		0.091595
966		0.100609
967		0.091246
968		0.100186
969		0.090898
970		0.099766
971		0.090551
972		0.099348
973		0.090205
974		0.098931
975		0.089861
976		0.098516
977		0.089518
978		0.098103
979		0.089176
980		0.097692
981		0.088836
982		0.097283
983		0.088496
984		0.096875
985		0.088158
986		0.096469
987		0.087821
988		0.096065
989		0.087486
990		0.095663
991		0.087151
992		0.095263
993		0.086818
994		0.094864
995		0.086486
996		0.094467
997		0.086156
998		0.094072
999		0.085826
1000		0.093678
1001		0.085498
1002		0.093287
1003		0.085171
1004		0.092897
1005		0.084845
1006		0.092508
1007		0.084520
1008		0.092121
1009		0.084196
1010		0.091736
1011		0.083874
1012		0.091353
1013		0.083553
1014		0.090972
1015		0.083233
1016		0.090592
1017		0.082914
1018		0.090213
1019		0.082596
1020		0.089837
1021		0.082280
1022		0.089462
1023		0.081965
1024		0.089088
1025		0.081650
1026		0.088716
1027		0.081337
1028		0.088346
1029		0.081026
1030		0.087978
1031		0.080715
1032		0.087611
1033		0.080405
1034		0.087245
1035		0.080097
1036		0.086882
1037		0.079789
1038		0.086519
1039		0.079483
1040		0.086159
1041		0.079178
1042		0.085800
1043		0.078874
1044		0.085442
1045		0.078572
1046		0.085086
1047		0.078270
1048		0.084732
1049		0.077969
1050		0.084379
1051		0.077670
1052		0.084028
1053		0.077371
1054		0.083678
1055		0.077074
1056		0.083330
1057		0.076778
1058		0.082983
1059		0.076483
1060		0.082638
1061		0.076189
1062		0.082294
1063		0.075896
1064		0.081952
1065		0.075604
1066		0.081611
1067		0.075313
1068		0.081271
1069		0.075024
1070		0.080933
1071		0.074735
1072		0.080597
1073		0.074448
1074		0.080262
1075		0.074161
1076		0.079928
1077		0.073876
1078		0.079596
1079		0.073591
1080		0.079266
1081		0.073308
1082		0.078937
1083		0.073026
1084		0.078609
1085		0.072745
1086		0.078282
1087		0.072464
1088		0.077957
1089		0.072185
1090		0.077634
1091		0.071907
1092		0.077311
1093		0.071630
1094		0.076991
1095		0.071354
1096		0.076671
1097		0.071079
1098		0.076353
1099		0.070805
1100		0.076036
1101		0.070532
1102		0.075721
1103		0.070260
1104		0.075407
1105		0.069989
1106		0.075095
1107		0.069719
1108		0.074783
1109		0.069450
1110		0.074473
1111		0.069182
1112		0.074165
1113		0.068915
1114		0.073857
1115		0.068650
1116		0.073551
1117		0.068385
1118		0.073247
1119		0.068121
1120		0.072943
1121		0.067858
1122		0.072641
1123		0.067596
1124		0.072341
1125		0.067335
1126		0.072041
1127		0.067075
1128		0.071743
1129		0.066815
1130		0.071446
1131		0.066557
1132		0.071150
1133		0.066300
1134		0.070856
1135		0.066044
1136		0.070563
1137		0.065789
1138		0.070271
1139		0.065534
1140		0.069980
1141		0.065281
1142		0.069691
1143		0.065029
1144		0.069403
1145		0.064777
1146		0.069116
1147		0.064527
1148		0.068830
1149		0.064277
1150		0.068546
1151		0.064029
1152		0.068263
1153		0.063781
1154		0.067980
1155		0.063534
1156		0.067700
1157		0.063288
1158		0.067420
1159		0.063043
1160		0.067142
1161		0.062799
1162		0.066864
1163		0.062556
1164		0.066588
1165		0.062314
1166		0.066313
1167		0.062073
1168		0.066040
1169		0.061832
1170		0.065767
1171		0.061593
1172		0.065496
1173		0.061354
1174		0.065225
1175		0.061117
1176		0.064956
1177		0.060880
1178		0.064688
1179		0.060644
1180		0.064422
1181		0.060409
1182		0.064156
1183		0.060175
1184		0.063891
1185		0.059941
1186		0.063628
1187		0.059709
1188		0.063366
1189		0.059478
1190		0.063104
1191		0.059247
1192		0.062844
1193		0.059017
1194		0.062585
1195		0.058788
1196		0.062327
1197		0.058560
1198		0.062071
1199		0.058333
1200		0.061815
1201		0.058107
1202		0.061560
1203		0.057881
1204		0.061307
1205		0.057657
1206		0.061054
1207		0.057433
1208		0.060803
1209		0.057210
1210		0.060553
1211		0.056988
1212		0.060303
1213		0.056766
1214		0.060055
1215		0.056546
1216		0.059808
1217		0.056326
1218		0.059562
1219		0.056108
1220		0.059317
1221		0.055890
1222		0.059073
1223		0.055673
1224		0.058830
1225		0.055456
1226		0.058588
1227		0.055241
1228		0.058347
1229		0.055026
1230		0.058107
1231		0.054812
1232		0.057868
1233		0.054599
1234		0.057630
1235		0.054387
1236		0.057393
1237		0.054175
1238		0.057157
1239		0.053965
1240		0.056923
1241		0.053755
1242		0.056689
1243		0.053546
1244		0.056456
1245		0.053338
1246		0.056224
1247		0.053130
1248		0.055993
1249		0.052923
1250		0.055763
1251		0.052718
1252		0.055534
1253		0.052512
1254		0.055306
1255		0.052308
1256		0.055079
1257		0.052104
1258		0.054853
1259		0.051902
1260		0.054627
1261		0.051700
1262		0.054403
1263		0.051498
1264		0.054180
1265		0.051298
1266		0.053958
1267		0.051098
1268		0.053736
1269		0.050899
1270		0.053516
1271		0.050701
1272		0.053296
1273		0.050503
1274		0.053078
1275		0.050307
1276		0.052860
1277		0.050111
1278		0.052643
1279		0.049915
1280		0.052427
1281		0.049721
1282		0.052212
1283		0.049527
1284		0.051998
1285		0.049334
1286		0.051785
1287		0.049142
1288		0.051573
1289		0.048950
1290		0.051361
1291		0.048759
1292		0.051151
1293		0.048569
1294		0.050941
1295		0.048380
1296		0.050733
1297		0.048191
1298		0.050525
1299		0.048003
1300		0.050318
1301		0.047816
1302		0.050112
1303		0.047629
1304		0.049906
1305		0.047444
1306		0.049702
1307		0.047259
1308		0.049499
1309		0.047074
1310		0.049296
1311		0.046890
1312		0.049094
1313		0.046707
1314		0.048893
1315		0.046525
1316		0.048693
1317		0.046344
1318		0.048494
1319		0.046163
1320		0.048295
1321		0.045982
1322		0.048098
1323		0.045803
1324		0.047901
1325		0.045624
1326		0.047705
1327		0.045446
1328		0.047510
1329		0.045268
1330		0.047315
1331		0.045091
1332		0.047122
1333		0.044915
1334		0.046929
1335		0.044740
1336		0.046737
1337		0.044565
1338		0.046546
1339		0.044391
1340		0.046356
1341		0.044217
1342		0.046166
1343		0.044045
1344		0.045978
1345		0.043873
1346		0.045790
1347		0.043701
1348		0.045603
1349		0.043530
1350		0.045416
1351		0.043360
1352		0.045231
1353		0.043190
1354		0.045046
1355		0.043022
1356		0.044862
1357		0.042853
1358		0.044678
1359		0.042686
1360		0.044496
1361		0.042519
1362		0.044314
1363		0.042353
1364		0.044133
1365		0.042187
1366		0.043953
1367		0.042022
1368		0.043774
1369		0.041857
1370		0.043595
1371		0.041694
1372		0.043417
1373		0.041530
1374		0.043240
1375		0.041368
1376		0.043063
1377		0.041206
1378		0.042887
1379		0.041045
1380		0.042712
1381		0.040884
1382		0.042538
1383		0.040724
1384		0.042364
1385		0.040565
1386		0.042192
1387		0.040406
1388		0.042019
1389		0.040248
1390		0.041848
1391		0.040090
1392		0.041677
1393		0.039933
1394		0.041507
1395		0.039777
1396		0.041338
1397		0.039621
1398		0.041169
1399		0.039466
1400		0.041002
1401		0.039311
1402		0.040834
1403		0.039157
1404		0.040668
1405		0.039003
1406		0.040502
1407		0.038851
1408		0.040337
1409		0.038698
1410		0.040173
1411		0.038547
1412		0.040009
1413		0.038396
1414		0.039846
1415		0.038245
1416		0.039683
1417		0.038095
1418		0.039522
1419		0.037946
1420		0.039361
1421		0.037797
1422		0.039200
1423		0.037649
1424		0.039041
1425		0.037501
1426		0.038882
1427		0.037354
1428		0.038723
1429		0.037208
1430		0.038565
1431		0.037062
1432		0.038408
1433		0.036916
1434		0.038252
1435		0.036772
1436		0.038096
1437		0.036627
1438		0.037941
1439		0.036484
1440		0.037787
1441		0.036341
1442		0.037633
1443		0.036198
1444		0.037480
1445		0.036056
1446		0.037327
1447		0.035914
1448		0.037175
1449		0.035773
1450		0.037024
1451		0.035633
1452		0.036873
1453		0.035493
1454		0.036723
1455		0.035354
1456		0.036574
1457		0.035215
1458		0.036425
1459		0.035077
1460		0.036277
1461		0.034939
1462		0.036129
1463		0.034802
1464		0.035982
1465		0.034665
1466		0.035836
1467		0.034529
1468		0.035690
1469		0.034394
1470		0.035545
1471		0.034258
1472		0.035400
1473		0.034124
1474		0.035256
1475		0.033990
1476		0.035113
1477		0.033856
1478		0.034970
1479		0.033723
1480		0.034828
1481		0.033591
1482		0.034686
1483		0.033459
1484		0.034545
1485		0.033327
1486		0.034405
1487		0.033196
1488		0.034265
1489		0.033066
1490		0.034126
1491		0.032936
1492		0.033987
1493		0.032807
1494		0.033849
1495		0.032678
1496		0.033712
1497		0.032549
1498		0.033575
1499		0.032421
1500		0.033438
1501		0.032294
1502		0.033302
1503		0.032167
1504		0.033167
1505		0.032040
1506		0.033032
1507		0.031914
1508		0.032898
1509		0.031789
1510		0.032765
1511		0.031664
1512		0.032632
1513		0.031539
1514		0.032499
1515		0.031415
1516		0.032367
1517		0.031292
1518		0.032236
1519		0.031168
1520		0.032105
1521		0.031046
1522		0.031974
1523		0.030924
1524		0.031845
1525		0.030802
1526		0.031715
1527		0.030681
1528		0.031587
1529		0.030560
1530		0.031458
1531		0.030440
1532		0.031331
1533		0.030320
1534		0.031204
1535		0.030201
1536		0.031077
1537		0.030082
1538		0.030951
1539		0.029963
1540		0.030825
1541		0.029845
1542		0.030700
1543		0.029728
1544		0.030576
1545		0.029611
1546		0.030452
1547		0.029494
1548		0.030328
1549		0.029378
1550		0.030205
1551		0.029263
1552		0.030083
1553		0.029147
1554		0.029961
1555		0.029033
1556		0.029839
1557		0.028918
1558		0.029718
1559		0.028804
1560		0.029598
1561		0.028691
1562		0.029478
1563		0.028578
1564		0.029358
1565		0.028465
1566		0.029239
1567		0.028353
1568		0.029120
1569		0.028241
1570		0.029002
1571		0.028130
1572		0.028885
1573		0.028019
1574		0.028768
1575		0.027909
1576		0.028651
1577		0.027799
1578		0.028535
1579		0.027689
1580		0.028419
1581		0.027580
1582		0.028304
1583		0.027472
1584		0.028190
1585		0.027363
1586		0.028075
1587		0.027255
1588		0.027962
1589		0.027148
1590		0.027848
1591		0.027041
1592		0.027735
1593		0.026934
1594		0.027623
1595		0.026828
1596		0.027511
1597		0.026722
1598		0.027400
1599		0.026617
1600		0.027289
1601		0.026512
1602		0.027178
1603		0.026408
1604		0.027068
1605		0.026303
1606		0.026959
1607		0.026200
1608		0.026849
1609		0.026096
1610		0.026741
1611		0.025993
1612		0.026632
1613		0.025891
1614		0.026525
1615		0.025789
1616		0.026417
1617		0.025687
1618		0.026310
1619		0.025586
1620		0.026204
1621		0.025485
1622		0.026098
1623		0.025384
1624		0.025992
1625		0.025284
1626		0.025887
1627		0.025184
1628		0.025782
1629		0.025085
1630		0.025678
1631		0.024986
1632		0.025574
1633		0.024887
1634		0.025470
1635		0.024789
1636		0.025367
1637		0.024691
1638		0.025264
1639		0.024594
1640		0.025162
1641		0.024497
1642		0.025060
1643		0.024400
1644		0.024959
1645		0.024304
1646		0.024858
1647		0.024208
1648		0.024758
1649		0.024112
1650		0.024657
1651		0.024017
1652		0.024558
1653		0.023922
1654		0.024458
1655		0.023828
1656		0.024359
1657		0.023734
1658		0.024261
1659		0.023640
1660		0.024163
1661		0.023547
1662		0.024065
1663		0.023454
1664		0.023968
1665		0.023361
1666		0.023871
1667		0.023269
1668		0.023774
1669		0.023177
1670		0.023678
1671		0.023085
1672		0.023582
1673		0.022994
1674		0.023487
1675		0.022903
1676		0.023392
1677		0.022813
1678		0.023298
1679		0.022723
1680		0.023203
1681		0.022633
1682		0.023110
1683		0.022543
1684		0.023016
1685		0.022454
1686		0.022923
1687		0.022366
1688		0.022831
1689		0.022277
1690		0.022738
1691		0.022189
1692		0.022646
1693		0.022102
1694		0.022555
1695		0.022014
1696		0.022464
1697		0.021927
1698		0.022373
1699		0.021841
1700		0.022283
1701		0.021754
1702		0.022193
1703		0.021668
1704		0.022103
1705		0.021583
1706		0.022014
1707		0.021497
1708		0.021925
1709		0.021412
1710		0.021836
1711		0.021328
1712		0.021748
1713		0.021243
1714		0.021660
1715		0.021159
1716		0.021573
1717		0.021076
1718		0.021485
1719		0.020992
1720		0.021399
1721		0.020909
1722		0.021312
1723		0.020827
1724		0.021226
1725		0.020744
1726		0.021140
1727		0.020662
1728		0.021055
1729		0.020580
1730		0.020970
1731		0.020499
1732		0.020885
1733		0.020418
1734		0.020801
1735		0.020337
1736		0.020717
1737		0.020257
1738		0.020633
1739		0.020177
1740		0.020550
1741		0.020097
1742		0.020467
1743		0.020017
1744		0.020385
1745		0.019938
1746		0.020302
1747		0.019859
1748		0.020220
1749		0.019781
1750		0.020139
1751		0.019702
1752		0.020057
1753		0.019624
1754		0.019976
1755		0.019547
1756		0.019896
1757		0.019469
1758		0.019816
1759		0.019392
1760		0.019736
1761		0.019316
1762		0.019656
1763		0.019239
1764		0.019577
1765		0.019163
1766		0.019498
1767		0.019087
1768		0.019419
1769		0.019012
1770		0.019341
1771		0.018936
1772		0.019263
1773		0.018861
1774		0.019185
1775		0.018787
1776		0.019108
1777		0.018712
1778		0.019030
1779		0.018638
1780		0.018954
1781		0.018565
1782		0.018877
1783		0.018491
1784		0.018801
1785		0.018418
1786		0.018725
1787		0.018345
1788		0.018650
1789		0.018272
1790		0.018575
1791		0.018200
1792		0.018500
1793		0.018128
1794		0.018425
1795		0.018056
1796		0.018351
1797		0.017985
1798		0.018277
1799		0.017913
1800		0.018203
1801		0.017842
1802		0.018130
1803		0.017772
1804		0.018056
1805		0.017701
1806		0.017984
1807		0.017631
1808		0.017911
1809		0.017561
1810		0.017839
1811		0.017492
1812		0.017767
1813		0.017423
1814		0.017695
1815		0.017354
1816		0.017624
1817		0.017285
1818		0.017553
1819		0.017216
1820		0.017482
1821		0.017148
1822		0.017412
1823		0.017080
1824		0.017342
1825		0.017013
1826		0.017272
1827		0.016945
1828		0.017202
1829		0.016878
1830		0.017133
1831		0.016811
1832		0.017064
1833		0.016744
1834		0.016995
1835		0.016678
1836		0.016927
1837		0.016612
1838		0.016858
1839		0.016546
1840		0.016790
1841		0.016481
1842		0.016723
1843		0.016415
1844		0.016655
1845		0.016350
1846		0.016588
1847		0.016285
1848		0.016521
1849		0.016221
1850		0.016455
1851		0.016157
1852		0.016389
1853		0.016093
1854		0.016323
1855		0.016029
1856		0.016257
1857		0.015965
1858		0.016191
1859		0.015902
1860		0.016126
1861		0.015839
1862		0.016061
1863		0.015776
1864		0.015996
1865		0.015714
1866		0.015932
