tempo de leitura: 0.592431
Iteracao	Erro < 0.001000
779		0.376558
780		0.603514
781		0.376252
782		0.602728
783		0.375947
784		0.601945
785		0.375641
786		0.601162
787		0.375336
788		0.600381
789		0.375031
790		0.599600
791		0.374727
792		0.598822
793		0.374422
794		0.598044
795		0.374118
796		0.597267
797		0.373814
798		0.596492
799		0.373510
800		0.595718
801		0.373206
802		0.594946
803		0.372902
804		0.594174
805		0.372599
806		0.593404
807		0.372296
808		0.592635
809		0.371993
810		0.591867
811		0.371690
812		0.591101
813		0.371387
814		0.590335
815		0.371085
816		0.589571
817		0.370783
818		0.588808
819		0.370481
820		0.588047
821		0.370179
822		0.587286
823		0.369877
824		0.586527
825		0.369576
826		0.585769
827		0.369275
828		0.585012
829		0.368973
830		0.584256
831		0.368673
832		0.583502
833		0.368372
834		0.582748
835		0.368071
836		0.581996
837		0.367771
838		0.581245
839		0.367471
840		0.580496
841		0.367171
842		0.579747
843		0.366871
844		0.579000
845		0.366572
846		0.578254
847		0.366272
848		0.577509
849		0.365973
850		0.576765
851		0.365674
852		0.576022
853		0.365375
854		0.575281
855		0.365077
856		0.574540
857		0.364778
858		0.573801
859		0.364480
860		0.573063
861		0.364182
862		0.572326
863		0.363884
864		0.571591
865		0.363586
866		0.570856
867		0.363289
868		0.570123
869		0.362992
870		0.569391
871		0.362694
872		0.568660
873		0.362397
874		0.567930
875		0.362101
876		0.567201
877		0.361804
878		0.566473
879		0.361508
880		0.565747
881		0.361212
882		0.565021
883		0.360916
884		0.564297
885		0.360620
886		0.563574
887		0.360324
888		0.562852
889		0.360029
890		0.562131
891		0.359734
892		0.561412
893		0.359439
894		0.560693
895		0.359144
896		0.559976
897		0.358849
898		0.559259
899		0.358555
900		0.558544
901		0.358261
902		0.557830
903		0.357966
904		0.557117
905		0.357673
906		0.556405
907		0.357379
908		0.555694
909		0.357085
910		0.554985
911		0.356792
912		0.554276
913		0.356499
914		0.553568
915		0.356206
916		0.552862
917		0.355913
918		0.552157
919		0.355621
920		0.551453
921		0.355328
922		0.550750
923		0.355036
924		0.550048
925		0.354744
926		0.549347
927		0.354452
928		0.548647
929		0.354161
930		0.547948
931		0.353869
932		0.547250
933		0.353578
934		0.546554
935		0.353287
936		0.545858
937		0.352996
938		0.545164
939		0.352705
940		0.544470
941		0.352415
942		0.543778
943		0.352124
944		0.543087
945		0.351834
946		0.542397
947		0.351544
948		0.541708
949		0.351255
950		0.541020
951		0.350965
952		0.540333
953		0.350676
954		0.539647
955		0.350387
956		0.538962
957		0.350098
958		0.538278
959		0.349809
960		0.537595
961		0.349520
962		0.536914
963		0.349232
964		0.536233
965		0.348943
966		0.535553
967		0.348655
968		0.534875
969		0.348367
970		0.534197
971		0.348080
972		0.533521
973		0.347792
974		0.532845
975		0.347505
976		0.532171
977		0.347218
978		0.531497
979		0.346931
980		0.530825
981		0.346644
982		0.530154
983		0.346358
984		0.529483
985		0.346071
986		0.528814
987		0.345785
988		0.528146
989		0.345499
990		0.527479
991		0.345213
992		0.526812
993		0.344928
994		0.526147
995		0.344642
996		0.525483
997		0.344357
998		0.524820
999		0.344072
1000		0.524158
1001		0.343787
1002		0.523497
1003		0.343502
1004		0.522836
1005		0.343218
1006		0.522177
1007		0.342934
1008		0.521519
1009		0.342649
1010		0.520862
1011		0.342366
1012		0.520206
1013		0.342082
1014		0.519551
1015		0.341798
1016		0.518897
1017		0.341515
1018		0.518243
1019		0.341232
1020		0.517591
1021		0.340949
1022		0.516940
1023		0.340666
1024		0.516290
1025		0.340383
1026		0.515641
1027		0.340101
1028		0.514992
1029		0.339818
1030		0.514345
1031		0.339536
1032		0.513699
1033		0.339255
1034		0.513054
1035		0.338973
1036		0.512409
1037		0.338691
1038		0.511766
1039		0.338410
1040		0.511124
1041		0.338129
1042		0.510482
1043		0.337848
1044		0.509842
1045		0.337567
1046		0.509202
1047		0.337287
1048		0.508564
1049		0.337006
1050		0.507926
1051		0.336726
1052		0.507290
1053		0.336446
1054		0.506654
1055		0.336166
1056		0.506020
1057		0.335886
1058		0.505386
1059		0.335607
1060		0.504753
1061		0.335328
1062		0.504121
1063		0.335049
1064		0.503490
1065		0.334770
1066		0.502861
1067		0.334491
1068		0.502232
1069		0.334212
1070		0.501604
1071		0.333934
1072		0.500977
1073		0.333656
1074		0.500350
1075		0.333378
1076		0.499725
1077		0.333100
1078		0.499101
1079		0.332822
1080		0.498478
1081		0.332545
1082		0.497855
1083		0.332268
1084		0.497234
1085		0.331991
1086		0.496613
1087		0.331714
1088		0.495994
1089		0.331437
1090		0.495375
1091		0.331161
1092		0.494757
1093		0.330884
1094		0.494141
1095		0.330608
1096		0.493525
1097		0.330332
1098		0.492910
1099		0.330057
1100		0.492296
1101		0.329781
1102		0.491683
1103		0.329506
1104		0.491070
1105		0.329230
1106		0.490459
1107		0.328955
1108		0.489849
1109		0.328680
1110		0.489239
1111		0.328406
1112		0.488631
1113		0.328131
1114		0.488023
1115		0.327857
1116		0.487416
1117		0.327583
1118		0.486810
1119		0.327309
1120		0.486205
1121		0.327035
1122		0.485601
1123		0.326762
1124		0.484998
1125		0.326488
1126		0.484396
1127		0.326215
1128		0.483794
1129		0.325942
1130		0.483194
1131		0.325669
1132		0.482594
1133		0.325397
1134		0.481995
1135		0.325124
1136		0.481398
1137		0.324852
1138		0.480801
1139		0.324580
1140		0.480205
1141		0.324308
1142		0.479609
1143		0.324036
1144		0.479015
1145		0.323765
1146		0.478422
1147		0.323494
1148		0.477829
1149		0.323222
1150		0.477237
1151		0.322951
1152		0.476647
1153		0.322681
1154		0.476057
1155		0.322410
1156		0.475468
1157		0.322140
1158		0.474880
1159		0.321869
1160		0.474292
1161		0.321599
1162		0.473706
1163		0.321329
1164		0.473120
1165		0.321060
1166		0.472535
1167		0.320790
1168		0.471952
1169		0.320521
1170		0.471369
1171		0.320252
1172		0.470786
1173		0.319983
1174		0.470205
1175		0.319714
1176		0.469625
1177		0.319445
1178		0.469045
1179		0.319177
1180		0.468466
1181		0.318909
1182		0.467888
1183		0.318641
1184		0.467311
1185		0.318373
1186		0.466735
1187		0.318105
1188		0.466160
1189		0.317838
1190		0.465585
1191		0.317570
1192		0.465012
1193		0.317303
1194		0.464439
1195		0.317036
1196		0.463867
1197		0.316770
1198		0.463296
1199		0.316503
1200		0.462725
1201		0.316237
1202		0.462156
1203		0.315970
1204		0.461587
1205		0.315704
1206		0.461019
1207		0.315438
1208		0.460452
1209		0.315173
1210		0.459886
1211		0.314907
1212		0.459321
1213		0.314642
1214		0.458756
1215		0.314377
1216		0.458193
1217		0.314112
1218		0.457630
1219		0.313847
1220		0.457068
1221		0.313582
1222		0.456507
1223		0.313318
1224		0.455946
1225		0.313054
1226		0.455387
1227		0.312790
1228		0.454828
1229		0.312526
1230		0.454270
1231		0.312262
1232		0.453713
1233		0.311999
1234		0.453156
1235		0.311735
1236		0.452601
1237		0.311472
1238		0.452046
1239		0.311209
1240		0.451492
1241		0.310947
1242		0.450939
1243		0.310684
1244		0.450387
1245		0.310422
1246		0.449835
1247		0.310159
1248		0.449284
1249		0.309897
1250		0.448735
1251		0.309635
1252		0.448185
1253		0.309374
1254		0.447637
1255		0.309112
1256		0.447089
1257		0.308851
1258		0.446543
1259		0.308590
1260		0.445997
1261		0.308329
1262		0.445452
1263		0.308068
1264		0.444907
1265		0.307807
1266		0.444364
1267		0.307547
1268		0.443821
1269		0.307287
1270		0.443279
1271		0.307027
1272		0.442738
1273		0.306767
1274		0.442197
1275		0.306507
1276		0.441657
1277		0.306248
1278		0.441118
1279		0.305988
1280		0.440580
1281		0.305729
1282		0.440043
1283		0.305470
1284		0.439506
1285		0.305211
1286		0.438971
1287		0.304953
1288		0.438436
1289		0.304694
1290		0.437901
1291		0.304436
1292		0.437368
1293		0.304178
1294		0.436835
1295		0.303920
1296		0.436303
1297		0.303662
1298		0.435772
1299		0.303405
1300		0.435241
1301		0.303147
1302		0.434712
1303		0.302890
1304		0.434183
1305		0.302633
1306		0.433655
1307		0.302376
1308		0.433127
1309		0.302120
1310		0.432601
1311		0.301863
1312		0.432075
1313		0.301607
1314		0.431549
1315		0.301351
1316		0.431025
1317		0.301095
1318		0.430501
1319		0.300839
1320		0.429979
1321		0.300584
1322		0.429456
1323		0.300328
1324		0.428935
1325		0.300073
1326		0.428414
1327		0.299818
1328		0.427894
1329		0.299563
1330		0.427375
1331		0.299308
1332		0.426857
1333		0.299054
1334		0.426339
1335		0.298800
1336		0.425822
1337		0.298545
1338		0.425306
1339		0.298292
1340		0.424790
1341		0.298038
1342		0.424276
1343		0.297784
1344		0.423762
1345		0.297531
1346		0.423248
1347		0.297277
1348		0.422736
1349		0.297024
1350		0.422224
1351		0.296771
1352		0.421713
1353		0.296519
1354		0.421202
1355		0.296266
1356		0.420693
1357		0.296014
1358		0.420184
1359		0.295762
1360		0.419676
1361		0.295510
1362		0.419168
1363		0.295258
1364		0.418661
1365		0.295006
1366		0.418155
1367		0.294755
1368		0.417650
1369		0.294503
1370		0.417145
1371		0.294252
1372		0.416642
1373		0.294001
1374		0.416138
1375		0.293751
1376		0.415636
1377		0.293500
1378		0.415134
1379		0.293250
1380		0.414633
1381		0.292999
1382		0.414133
1383		0.292749
1384		0.413633
1385		0.292499
1386		0.413134
1387		0.292250
1388		0.412636
1389		0.292000
1390		0.412138
1391		0.291751
1392		0.411642
1393		0.291502
1394		0.411146
1395		0.291253
1396		0.410650
1397		0.291004
1398		0.410155
1399		0.290755
1400		0.409661
1401		0.290507
1402		0.409168
1403		0.290258
1404		0.408675
1405		0.290010
1406		0.408183
1407		0.289762
1408		0.407692
1409		0.289515
1410		0.407202
1411		0.289267
1412		0.406712
1413		0.289020
1414		0.406223
1415		0.288772
1416		0.405734
1417		0.288525
1418		0.405246
1419		0.288278
1420		0.404759
1421		0.288032
1422		0.404273
1423		0.287785
1424		0.403787
1425		0.287539
1426		0.403302
1427		0.287293
1428		0.402818
1429		0.287047
1430		0.402334
1431		0.286801
1432		0.401851
1433		0.286555
1434		0.401368
1435		0.286310
1436		0.400887
1437		0.286064
1438		0.400406
1439		0.285819
1440		0.399925
1441		0.285574
1442		0.399446
1443		0.285329
1444		0.398967
1445		0.285085
1446		0.398488
1447		0.284840
1448		0.398011
1449		0.284596
1450		0.397534
1451		0.284352
1452		0.397058
1453		0.284108
1454		0.396582
1455		0.283864
1456		0.396107
1457		0.283621
1458		0.395633
1459		0.283377
1460		0.395159
1461		0.283134
1462		0.394686
1463		0.282891
1464		0.394214
1465		0.282648
1466		0.393742
1467		0.282406
1468		0.393271
1469		0.282163
1470		0.392800
1471		0.281921
1472		0.392331
1473		0.281679
1474		0.391862
1475		0.281437
1476		0.391393
1477		0.281195
1478		0.390925
1479		0.280953
1480		0.390458
1481		0.280712
1482		0.389992
1483		0.280470
1484		0.389526
1485		0.280229
1486		0.389061
1487		0.279988
1488		0.388596
1489		0.279748
1490		0.388133
1491		0.279507
1492		0.387669
1493		0.279267
1494		0.387207
1495		0.279026
1496		0.386745
1497		0.278786
1498		0.386283
1499		0.278546
1500		0.385823
1501		0.278307
1502		0.385363
1503		0.278067
1504		0.384903
1505		0.277828
1506		0.384445
1507		0.277588
1508		0.383987
1509		0.277349
1510		0.383529
1511		0.277110
1512		0.383072
1513		0.276872
1514		0.382616
1515		0.276633
1516		0.382160
1517		0.276395
1518		0.381705
1519		0.276157
1520		0.381251
1521		0.275919
1522		0.380797
1523		0.275681
1524		0.380344
1525		0.275443
1526		0.379892
1527		0.275206
1528		0.379440
1529		0.274968
1530		0.378989
1531		0.274731
1532		0.378538
1533		0.274494
1534		0.378088
1535		0.274257
1536		0.377639
1537		0.274021
1538		0.377190
1539		0.273784
1540		0.376742
1541		0.273548
1542		0.376295
1543		0.273312
1544		0.375848
1545		0.273076
1546		0.375401
1547		0.272840
1548		0.374956
1549		0.272605
1550		0.374511
1551		0.272369
1552		0.374066
1553		0.272134
1554		0.373622
1555		0.271899
1556		0.373179
1557		0.271664
1558		0.372737
1559		0.271429
1560		0.372295
1561		0.271195
1562		0.371853
1563		0.270960
1564		0.371412
1565		0.270726
1566		0.370972
1567		0.270492
1568		0.370533
1569		0.270258
1570		0.370094
1571		0.270024
1572		0.369655
1573		0.269791
1574		0.369218
1575		0.269557
1576		0.368780
1577		0.269324
1578		0.368344
1579		0.269091
1580		0.367908
1581		0.268858
1582		0.367472
1583		0.268626
1584		0.367038
1585		0.268393
1586		0.366604
1587		0.268161
1588		0.366170
1589		0.267929
1590		0.365737
1591		0.267697
1592		0.365304
1593		0.267465
1594		0.364873
1595		0.267233
1596		0.364441
1597		0.267001
1598		0.364011
1599		0.266770
1600		0.363581
1601		0.266539
1602		0.363151
1603		0.266308
1604		0.362722
1605		0.266077
1606		0.362294
1607		0.265846
1608		0.361866
1609		0.265616
1610		0.361439
1611		0.265386
1612		0.361013
1613		0.265156
1614		0.360587
1615		0.264926
1616		0.360161
1617		0.264696
1618		0.359736
1619		0.264466
1620		0.359312
1621		0.264237
1622		0.358889
1623		0.264007
1624		0.358465
1625		0.263778
1626		0.358043
1627		0.263549
1628		0.357621
1629		0.263320
1630		0.357200
1631		0.263092
1632		0.356779
1633		0.262863
1634		0.356359
1635		0.262635
1636		0.355939
1637		0.262407
1638		0.355520
1639		0.262179
1640		0.355101
1641		0.261951
1642		0.354683
1643		0.261723
1644		0.354266
1645		0.261496
1646		0.353849
1647		0.261269
1648		0.353433
1649		0.261042
1650		0.353017
1651		0.260815
1652		0.352602
1653		0.260588
1654		0.352187
1655		0.260361
1656		0.351773
1657		0.260135
1658		0.351360
1659		0.259909
1660		0.350947
1661		0.259682
1662		0.350535
1663		0.259456
1664		0.350123
1665		0.259231
1666		0.349712
1667		0.259005
1668		0.349301
1669		0.258780
1670		0.348891
1671		0.258554
1672		0.348481
1673		0.258329
1674		0.348072
1675		0.258104
1676		0.347664
1677		0.257880
1678		0.347256
1679		0.257655
1680		0.346849
1681		0.257430
1682		0.346442
1683		0.257206
1684		0.346036
1685		0.256982
1686		0.345630
1687		0.256758
1688		0.345225
1689		0.256534
1690		0.344820
1691		0.256311
1692		0.344416
1693		0.256087
1694		0.344012
1695		0.255864
1696		0.343609
1697		0.255641
1698		0.343207
1699		0.255418
1700		0.342805
1701		0.255195
1702		0.342404
1703		0.254973
1704		0.342003
1705		0.254750
1706		0.341603
1707		0.254528
1708		0.341203
1709		0.254306
1710		0.340804
1711		0.254084
1712		0.340405
1713		0.253862
1714		0.340007
1715		0.253640
1716		0.339609
1717		0.253419
1718		0.339212
1719		0.253198
1720		0.338815
1721		0.252977
1722		0.338419
1723		0.252756
1724		0.338024
1725		0.252535
1726		0.337629
1727		0.252314
1728		0.337234
1729		0.252094
1730		0.336841
1731		0.251873
1732		0.336447
1733		0.251653
1734		0.336054
1735		0.251433
1736		0.335662
1737		0.251213
1738		0.335270
1739		0.250994
1740		0.334879
1741		0.250774
1742		0.334488
1743		0.250555
1744		0.334098
1745		0.250336
1746		0.333708
1747		0.250117
1748		0.333319
1749		0.249898
1750		0.332930
1751		0.249679
1752		0.332542
1753		0.249461
1754		0.332154
1755		0.249243
1756		0.331767
1757		0.249024
1758		0.331381
1759		0.248806
1760		0.330994
1761		0.248589
1762		0.330609
1763		0.248371
1764		0.330224
1765		0.248153
1766		0.329839
1767		0.247936
1768		0.329455
1769		0.247719
1770		0.329072
1771		0.247502
1772		0.328689
1773		0.247285
1774		0.328306
1775		0.247068
1776		0.327924
1777		0.246852
1778		0.327542
1779		0.246635
1780		0.327161
1781		0.246419
1782		0.326781
1783		0.246203
1784		0.326401
1785		0.245987
1786		0.326021
1787		0.245772
1788		0.325642
1789		0.245556
1790		0.325264
1791		0.245341
1792		0.324886
1793		0.245125
1794		0.324508
1795		0.244910
1796		0.324131
1797		0.244696
1798		0.323755
1799		0.244481
1800		0.323379
1801		0.244266
1802		0.323003
1803		0.244052
1804		0.322628
1805		0.243838
1806		0.322254
1807		0.243623
1808		0.321880
1809		0.243410
1810		0.321506
1811		0.243196
1812		0.321133
1813		0.242982
1814		0.320761
1815		0.242769
1816		0.320389
1817		0.242555
1818		0.320017
1819		0.242342
1820		0.319646
1821		0.242129
1822		0.319276
1823		0.241917
1824		0.318906
1825		0.241704
1826		0.318536
1827		0.241491
1828		0.318167
1829		0.241279
1830		0.317798
1831		0.241067
1832		0.317430
1833		0.240855
1834		0.317062
1835		0.240643
1836		0.316695
1837		0.240432
1838		0.316329
1839		0.240220
1840		0.315962
1841		0.240009
1842		0.315597
1843		0.239797
1844		0.315231
1845		0.239586
1846		0.314867
1847		0.239376
1848		0.314502
1849		0.239165
1850		0.314139
1851		0.238954
1852		0.313775
1853		0.238744
1854		0.313412
1855		0.238534
1856		0.313050
1857		0.238324
1858		0.312688
1859		0.238114
1860		0.312327
1861		0.237904
1862		0.311966
1863		0.237694
1864		0.311605
1865		0.237485
1866		0.311245
