tempo de leitura: 0.134540
Iteracao	Erro < 0.001000
150		0.890155
151		0.470694
152		0.887586
153		0.469974
154		0.885027
155		0.469255
156		0.882478
157		0.468536
158		0.879938
159		0.467819
160		0.877408
161		0.467102
162		0.874887
163		0.466386
164		0.872376
165		0.465670
166		0.869874
167		0.464956
168		0.867381
169		0.464242
170		0.864898
171		0.463529
172		0.862424
173		0.462816
174		0.859959
175		0.462105
176		0.857503
177		0.461394
178		0.855056
179		0.460684
180		0.852619
181		0.459975
182		0.850190
183		0.459267
184		0.847771
185		0.458559
186		0.845360
187		0.457852
188		0.842958
189		0.457146
190		0.840565
191		0.456440
192		0.838181
193		0.455736
194		0.835806
195		0.455032
196		0.833439
197		0.454329
198		0.831081
199		0.453627
200		0.828732
201		0.452925
202		0.826391
203		0.452224
204		0.824059
205		0.451524
206		0.821735
207		0.450825
208		0.819420
209		0.450127
210		0.817113
211		0.449429
212		0.814814
213		0.448732
214		0.812524
215		0.448036
216		0.810242
217		0.447340
218		0.807968
219		0.446646
220		0.805703
221		0.445952
222		0.803446
223		0.445259
224		0.801196
225		0.444566
226		0.798955
227		0.443875
228		0.796722
229		0.443184
230		0.794497
231		0.442494
232		0.792280
233		0.441805
234		0.790071
235		0.441116
236		0.787870
237		0.440429
238		0.785677
239		0.439742
240		0.783491
241		0.439056
242		0.781313
243		0.438370
244		0.779143
245		0.437686
246		0.776981
247		0.437002
248		0.774827
249		0.436319
250		0.772680
251		0.435636
252		0.770540
253		0.434955
254		0.768408
255		0.434274
256		0.766284
257		0.433594
258		0.764167
259		0.432915
260		0.762058
261		0.432236
262		0.759956
263		0.431559
264		0.757862
265		0.430882
266		0.755774
267		0.430205
268		0.753695
269		0.429530
270		0.751622
271		0.428855
272		0.749557
273		0.428182
274		0.747499
275		0.427509
276		0.745448
277		0.426836
278		0.743404
279		0.426165
280		0.741367
281		0.425494
282		0.739338
283		0.424824
284		0.737315
285		0.424155
286		0.735300
287		0.423486
288		0.733291
289		0.422819
290		0.731290
291		0.422152
292		0.729295
293		0.421486
294		0.727307
295		0.420820
296		0.725326
297		0.420156
298		0.723352
299		0.419492
300		0.721385
301		0.418829
302		0.719424
303		0.418167
304		0.717471
305		0.417505
306		0.715524
307		0.416844
308		0.713583
309		0.416184
310		0.711649
311		0.415525
312		0.709722
313		0.414867
314		0.707802
315		0.414209
316		0.705888
317		0.413552
318		0.703980
319		0.412896
320		0.702079
321		0.412241
322		0.700185
323		0.411586
324		0.698296
325		0.410932
326		0.696415
327		0.410279
328		0.694539
329		0.409627
330		0.692670
331		0.408976
332		0.690808
333		0.408325
334		0.688951
335		0.407675
336		0.687101
337		0.407026
338		0.685257
339		0.406377
340		0.683420
341		0.405730
342		0.681588
343		0.405083
344		0.679763
345		0.404437
346		0.677944
347		0.403792
348		0.676131
349		0.403147
350		0.674323
351		0.402503
352		0.672522
353		0.401860
354		0.670727
355		0.401218
356		0.668938
357		0.400576
358		0.667155
359		0.399936
360		0.665378
361		0.399296
362		0.663607
363		0.398657
364		0.661842
365		0.398018
366		0.660082
367		0.397381
368		0.658329
369		0.396744
370		0.656581
371		0.396108
372		0.654839
373		0.395472
374		0.653103
375		0.394838
376		0.651372
377		0.394204
378		0.649647
379		0.393571
380		0.647928
381		0.392939
382		0.646215
383		0.392307
384		0.644507
385		0.391677
386		0.642804
387		0.391047
388		0.641108
389		0.390417
390		0.639417
391		0.389789
392		0.637731
393		0.389161
394		0.636051
395		0.388534
396		0.634377
397		0.387908
398		0.632707
399		0.387283
400		0.631044
401		0.386658
402		0.629386
403		0.386035
404		0.627733
405		0.385412
406		0.626085
407		0.384789
408		0.624443
409		0.384168
410		0.622806
411		0.383547
412		0.621175
413		0.382927
414		0.619549
415		0.382308
416		0.617928
417		0.381689
418		0.616312
419		0.381072
420		0.614702
421		0.380455
422		0.613096
423		0.379839
424		0.611496
425		0.379223
426		0.609901
427		0.378608
428		0.608311
429		0.377995
430		0.606727
431		0.377382
432		0.605147
433		0.376769
434		0.603572
435		0.376158
436		0.602003
437		0.375547
438		0.600438
439		0.374937
440		0.598879
441		0.374327
442		0.597324
443		0.373719
444		0.595775
445		0.373111
446		0.594230
447		0.372504
448		0.592691
449		0.371898
450		0.591156
451		0.371292
452		0.589626
453		0.370688
454		0.588101
455		0.370084
456		0.586580
457		0.369481
458		0.585065
459		0.368878
460		0.583554
461		0.368276
462		0.582049
463		0.367676
464		0.580547
465		0.367075
466		0.579051
467		0.366476
468		0.577560
469		0.365877
470		0.576073
471		0.365279
472		0.574590
473		0.364682
474		0.573113
475		0.364086
476		0.571640
477		0.363490
478		0.570172
479		0.362896
480		0.568708
481		0.362301
482		0.567249
483		0.361708
484		0.565794
485		0.361116
486		0.564344
487		0.360524
488		0.562899
489		0.359933
490		0.561458
491		0.359342
492		0.560021
493		0.358753
494		0.558589
495		0.358164
496		0.557162
497		0.357576
498		0.555739
499		0.356989
500		0.554320
501		0.356402
502		0.552906
503		0.355817
504		0.551496
505		0.355232
506		0.550090
507		0.354647
508		0.548689
509		0.354064
510		0.547292
511		0.353481
512		0.545900
513		0.352899
514		0.544512
515		0.352318
516		0.543128
517		0.351737
518		0.541748
519		0.351158
520		0.540373
521		0.350579
522		0.539001
523		0.350000
524		0.537634
525		0.349423
526		0.536272
527		0.348846
528		0.534913
529		0.348270
530		0.533559
531		0.347695
532		0.532208
533		0.347121
534		0.530862
535		0.346547
536		0.529520
537		0.345974
538		0.528182
539		0.345402
540		0.526849
541		0.344830
542		0.525519
543		0.344259
544		0.524193
545		0.343689
546		0.522871
547		0.343120
548		0.521554
549		0.342552
550		0.520240
551		0.341984
552		0.518930
553		0.341417
554		0.517625
555		0.340851
556		0.516323
557		0.340285
558		0.515025
559		0.339721
560		0.513731
561		0.339157
562		0.512441
563		0.338593
564		0.511155
565		0.338031
566		0.509873
567		0.337469
568		0.508595
569		0.336908
570		0.507321
571		0.336348
572		0.506050
573		0.335788
574		0.504783
575		0.335229
576		0.503520
577		0.334671
578		0.502261
579		0.334114
580		0.501006
581		0.333558
582		0.499754
583		0.333002
584		0.498506
585		0.332447
586		0.497262
587		0.331892
588		0.496021
589		0.331339
590		0.494785
591		0.330786
592		0.493552
593		0.330234
594		0.492322
595		0.329682
596		0.491097
597		0.329132
598		0.489875
599		0.328582
600		0.488656
601		0.328033
602		0.487441
603		0.327484
604		0.486230
605		0.326937
606		0.485023
607		0.326390
608		0.483819
609		0.325843
610		0.482618
611		0.325298
612		0.481421
613		0.324753
614		0.480228
615		0.324209
616		0.479038
617		0.323666
618		0.477852
619		0.323123
620		0.476669
621		0.322582
622		0.475490
623		0.322041
624		0.474314
625		0.321500
626		0.473142
627		0.320961
628		0.471973
629		0.320422
630		0.470807
631		0.319884
632		0.469645
633		0.319346
634		0.468487
635		0.318810
636		0.467332
637		0.318274
638		0.466180
639		0.317738
640		0.465031
641		0.317204
642		0.463886
643		0.316670
644		0.462744
645		0.316137
646		0.461606
647		0.315605
648		0.460471
649		0.315073
650		0.459339
651		0.314543
652		0.458211
653		0.314012
654		0.457085
655		0.313483
656		0.455964
657		0.312954
658		0.454845
659		0.312427
660		0.453729
661		0.311899
662		0.452617
663		0.311373
664		0.451508
665		0.310847
666		0.450403
667		0.310322
668		0.449300
669		0.309798
670		0.448201
671		0.309274
672		0.447105
673		0.308751
674		0.446012
675		0.308229
676		0.444922
677		0.307708
678		0.443835
679		0.307187
680		0.442752
681		0.306667
682		0.441671
683		0.306148
684		0.440594
685		0.305629
686		0.439520
687		0.305112
688		0.438449
689		0.304595
690		0.437381
691		0.304078
692		0.436316
693		0.303563
694		0.435254
695		0.303048
696		0.434195
697		0.302533
698		0.433139
699		0.302020
700		0.432086
701		0.301507
702		0.431036
703		0.300995
704		0.429990
705		0.300484
706		0.428946
707		0.299973
708		0.427905
709		0.299463
710		0.426867
711		0.298954
712		0.425832
713		0.298446
714		0.424800
715		0.297938
716		0.423771
717		0.297431
718		0.422745
719		0.296925
720		0.421722
721		0.296419
722		0.420702
723		0.295914
724		0.419684
725		0.295410
726		0.418670
727		0.294906
728		0.417658
729		0.294403
730		0.416649
731		0.293901
732		0.415644
733		0.293400
734		0.414641
735		0.292899
736		0.413640
737		0.292399
738		0.412643
739		0.291900
740		0.411648
741		0.291402
742		0.410657
743		0.290904
744		0.409668
745		0.290407
746		0.408681
747		0.289910
748		0.407698
749		0.289415
750		0.406717
751		0.288920
752		0.405740
753		0.288425
754		0.404764
755		0.287932
756		0.403792
757		0.287439
758		0.402822
759		0.286947
760		0.401855
761		0.286455
762		0.400891
763		0.285964
764		0.399930
765		0.285474
766		0.398971
767		0.284985
768		0.398015
769		0.284496
770		0.397061
771		0.284008
772		0.396110
773		0.283521
774		0.395162
775		0.283034
776		0.394216
777		0.282548
778		0.393274
779		0.282063
780		0.392333
781		0.281579
782		0.391396
783		0.281095
784		0.390460
785		0.280612
786		0.389528
787		0.280129
788		0.388598
789		0.279648
790		0.387671
791		0.279167
792		0.386746
793		0.278686
794		0.385824
795		0.278207
796		0.384904
797		0.277728
798		0.383987
799		0.277249
800		0.383073
801		0.276772
802		0.382161
803		0.276295
804		0.381251
805		0.275819
806		0.380344
807		0.275343
808		0.379440
809		0.274869
810		0.378538
811		0.274394
812		0.377638
813		0.273921
814		0.376741
815		0.273448
816		0.375847
817		0.272976
818		0.374955
819		0.272505
820		0.374065
821		0.272034
822		0.373178
823		0.271564
824		0.372293
825		0.271095
826		0.371411
827		0.270626
828		0.370531
829		0.270158
830		0.369653
831		0.269691
832		0.368778
833		0.269224
834		0.367905
835		0.268759
836		0.367035
837		0.268293
838		0.366167
839		0.267829
840		0.365301
841		0.267365
842		0.364438
843		0.266902
844		0.363577
845		0.266439
846		0.362719
847		0.265977
848		0.361862
849		0.265516
850		0.361009
851		0.265056
852		0.360157
853		0.264596
854		0.359308
855		0.264137
856		0.358461
857		0.263679
858		0.357616
859		0.263221
860		0.356774
861		0.262764
862		0.355934
863		0.262307
864		0.355096
865		0.261852
866		0.354261
867		0.261396
868		0.353427
869		0.260942
870		0.352596
871		0.260488
872		0.351768
873		0.260035
874		0.350941
875		0.259583
876		0.350117
877		0.259131
878		0.349295
879		0.258680
880		0.348475
881		0.258230
882		0.347657
883		0.257780
884		0.346842
885		0.257331
886		0.346029
887		0.256883
888		0.345218
889		0.256435
890		0.344409
891		0.255988
892		0.343602
893		0.255542
894		0.342798
895		0.255096
896		0.341995
897		0.254651
898		0.341195
899		0.254207
900		0.340397
901		0.253763
902		0.339601
903		0.253320
904		0.338807
905		0.252877
906		0.338015
907		0.252436
908		0.337226
909		0.251995
910		0.336438
911		0.251554
912		0.335653
913		0.251114
914		0.334870
915		0.250675
916		0.334089
917		0.250237
918		0.333310
919		0.249799
920		0.332533
921		0.249362
922		0.331758
923		0.248925
924		0.330985
925		0.248490
926		0.330214
927		0.248055
928		0.329445
929		0.247620
930		0.328678
931		0.247186
932		0.327914
933		0.246753
934		0.327151
935		0.246320
936		0.326390
937		0.245889
938		0.325632
939		0.245457
940		0.324875
941		0.245027
942		0.324120
943		0.244597
944		0.323368
945		0.244168
946		0.322617
947		0.243739
948		0.321869
949		0.243311
950		0.321122
951		0.242884
952		0.320377
953		0.242457
954		0.319634
955		0.242031
956		0.318894
957		0.241605
958		0.318155
959		0.241181
960		0.317418
961		0.240757
962		0.316683
963		0.240333
964		0.315950
965		0.239910
966		0.315219
967		0.239488
968		0.314490
969		0.239067
970		0.313763
971		0.238646
972		0.313037
973		0.238225
974		0.312314
975		0.237806
976		0.311592
977		0.237387
978		0.310873
979		0.236968
980		0.310155
981		0.236551
982		0.309439
983		0.236134
984		0.308725
985		0.235717
986		0.308013
987		0.235301
988		0.307303
989		0.234886
990		0.306594
991		0.234472
992		0.305888
993		0.234058
994		0.305183
995		0.233645
996		0.304480
997		0.233232
998		0.303779
999		0.232820
1000		0.303080
1001		0.232409
1002		0.302382
1003		0.231998
1004		0.301687
1005		0.231588
1006		0.300993
1007		0.231178
1008		0.300301
1009		0.230770
1010		0.299611
1011		0.230361
1012		0.298922
1013		0.229954
1014		0.298236
1015		0.229547
1016		0.297551
1017		0.229141
1018		0.296868
1019		0.228735
1020		0.296187
1021		0.228330
1022		0.295507
1023		0.227925
1024		0.294829
1025		0.227522
1026		0.294153
1027		0.227118
1028		0.293479
1029		0.226716
1030		0.292807
1031		0.226314
1032		0.292136
1033		0.225913
1034		0.291467
1035		0.225512
1036		0.290799
1037		0.225112
1038		0.290134
1039		0.224712
1040		0.289470
1041		0.224313
1042		0.288808
1043		0.223915
1044		0.288147
1045		0.223518
1046		0.287489
1047		0.223121
1048		0.286831
1049		0.222724
1050		0.286176
1051		0.222328
1052		0.285522
1053		0.221933
1054		0.284870
1055		0.221539
1056		0.284220
1057		0.221145
1058		0.283571
1059		0.220752
1060		0.282924
1061		0.220359
1062		0.282279
1063		0.219967
1064		0.281635
1065		0.219575
1066		0.280993
1067		0.219185
1068		0.280353
1069		0.218794
1070		0.279714
1071		0.218405
1072		0.279077
1073		0.218016
1074		0.278441
1075		0.217627
1076		0.277808
1077		0.217239
1078		0.277175
1079		0.216852
1080		0.276545
1081		0.216466
1082		0.275916
1083		0.216080
1084		0.275288
1085		0.215694
1086		0.274662
1087		0.215309
1088		0.274038
1089		0.214925
1090		0.273415
1091		0.214542
1092		0.272794
1093		0.214159
1094		0.272175
1095		0.213776
1096		0.271557
1097		0.213395
1098		0.270941
1099		0.213013
1100		0.270326
1101		0.212633
1102		0.269713
1103		0.212253
1104		0.269101
1105		0.211874
1106		0.268491
1107		0.211495
1108		0.267882
1109		0.211117
1110		0.267275
1111		0.210739
1112		0.266670
1113		0.210362
1114		0.266066
1115		0.209986
1116		0.265463
1117		0.209610
1118		0.264863
1119		0.209235
1120		0.264263
1121		0.208860
1122		0.263665
1123		0.208486
1124		0.263069
1125		0.208113
1126		0.262474
1127		0.207740
1128		0.261881
1129		0.207368
1130		0.261289
1131		0.206996
1132		0.260698
1133		0.206625
1134		0.260110
1135		0.206254
1136		0.259522
1137		0.205885
1138		0.258936
1139		0.205515
1140		0.258352
1141		0.205147
1142		0.257769
1143		0.204778
1144		0.257187
1145		0.204411
1146		0.256607
1147		0.204044
1148		0.256029
1149		0.203678
1150		0.255452
1151		0.203312
1152		0.254876
1153		0.202947
1154		0.254302
1155		0.202582
1156		0.253729
1157		0.202218
1158		0.253157
1159		0.201854
1160		0.252588
1161		0.201492
1162		0.252019
1163		0.201129
1164		0.251452
1165		0.200768
1166		0.250886
1167		0.200406
1168		0.250322
1169		0.200046
1170		0.249759
1171		0.199686
1172		0.249198
1173		0.199326
1174		0.248638
1175		0.198968
1176		0.248079
1177		0.198609
1178		0.247522
1179		0.198252
1180		0.246966
1181		0.197895
1182		0.246411
1183		0.197538
1184		0.245858
1185		0.197182
1186		0.245307
1187		0.196827
1188		0.244756
1189		0.196472
1190		0.244207
1191		0.196118
1192		0.243660
1193		0.195764
1194		0.243113
1195		0.195411
1196		0.242568
1197		0.195058
1198		0.242025
1199		0.194706
1200		0.241483
1201		0.194355
1202		0.240942
1203		0.194004
1204		0.240402
1205		0.193654
1206		0.239864
1207		0.193304
1208		0.239327
1209		0.192955
1210		0.238792
1211		0.192606
1212		0.238258
1213		0.192258
1214		0.237725
1215		0.191911
1216		0.237193
1217		0.191564
1218		0.236663
1219		0.191218
1220		0.236134
1221		0.190872
1222		0.235607
1223		0.190527
1224		0.235080
1225		0.190182
1226		0.234555
1227		0.189838
1228		0.234031
1229		0.189494
1230		0.233509
1231		0.189151
1232		0.232988
1233		0.188809
1234		0.232468
1235		0.188467
1236		0.231950
1237		0.188126
1238		0.231432
1239		0.187785
1240		0.230916
1241		0.187445
1242		0.230401
1243		0.187105
1244		0.229888
1245		0.186766
1246		0.229376
1247		0.186427
1248		0.228865
1249		0.186089
1250		0.228355
1251		0.185752
1252		0.227847
1253		0.185415
1254		0.227339
1255		0.185078
1256		0.226833
1257		0.184743
1258		0.226329
1259		0.184407
1260		0.225825
1261		0.184073
1262		0.225323
1263		0.183739
1264		0.224822
1265		0.183405
1266		0.224322
1267		0.183072
1268		0.223824
1269		0.182739
1270		0.223326
1271		0.182407
1272		0.222830
1273		0.182076
1274		0.222335
1275		0.181745
1276		0.221841
1277		0.181415
1278		0.221349
1279		0.181085
1280		0.220858
1281		0.180755
1282		0.220367
1283		0.180427
1284		0.219879
1285		0.180098
1286		0.219391
1287		0.179771
1288		0.218904
1289		0.179444
1290		0.218419
1291		0.179117
1292		0.217935
1293		0.178791
1294		0.217452
1295		0.178465
1296		0.216970
1297		0.178140
1298		0.216489
1299		0.177816
1300		0.216010
1301		0.177492
1302		0.215531
1303		0.177169
1304		0.215054
1305		0.176846
1306		0.214578
1307		0.176524
1308		0.214103
1309		0.176202
1310		0.213630
1311		0.175880
1312		0.213157
1313		0.175560
1314		0.212686
1315		0.175239
1316		0.212216
1317		0.174920
1318		0.211747
1319		0.174601
1320		0.211279
1321		0.174282
1322		0.210812
1323		0.173964
1324		0.210346
1325		0.173646
1326		0.209881
1327		0.173329
1328		0.209418
1329		0.173013
1330		0.208956
1331		0.172697
1332		0.208494
1333		0.172381
1334		0.208034
1335		0.172066
1336		0.207575
1337		0.171752
1338		0.207117
1339		0.171438
1340		0.206661
1341		0.171125
1342		0.206205
1343		0.170812
1344		0.205750
1345		0.170499
1346		0.205297
1347		0.170188
1348		0.204844
1349		0.169876
1350		0.204393
1351		0.169565
1352		0.203943
1353		0.169255
1354		0.203494
1355		0.168945
1356		0.203046
1357		0.168636
1358		0.202599
1359		0.168327
1360		0.202153
1361		0.168019
1362		0.201708
1363		0.167711
1364		0.201264
1365		0.167404
1366		0.200821
1367		0.167097
1368		0.200380
1369		0.166791
1370		0.199939
1371		0.166486
1372		0.199500
1373		0.166180
1374		0.199061
1375		0.165876
1376		0.198624
1377		0.165572
1378		0.198187
1379		0.165268
1380		0.197752
1381		0.164965
1382		0.197318
1383		0.164662
1384		0.196885
1385		0.164360
1386		0.196452
1387		0.164058
1388		0.196021
1389		0.163757
1390		0.195591
1391		0.163457
1392		0.195162
1393		0.163157
1394		0.194734
1395		0.162857
1396		0.194307
1397		0.162558
1398		0.193881
1399		0.162259
1400		0.193456
1401		0.161961
1402		0.193032
1403		0.161664
1404		0.192609
1405		0.161367
1406		0.192187
1407		0.161070
1408		0.191766
1409		0.160774
1410		0.191346
1411		0.160478
1412		0.190927
1413		0.160183
1414		0.190509
1415		0.159888
1416		0.190092
1417		0.159594
1418		0.189676
1419		0.159301
1420		0.189261
1421		0.159008
1422		0.188847
1423		0.158715
1424		0.188434
1425		0.158423
1426		0.188021
1427		0.158131
1428		0.187610
1429		0.157840
1430		0.187200
1431		0.157549
1432		0.186791
1433		0.157259
1434		0.186383
1435		0.156969
1436		0.185976
1437		0.156680
1438		0.185569
1439		0.156391
1440		0.185164
1441		0.156103
1442		0.184760
1443		0.155815
1444		0.184356
1445		0.155528
1446		0.183954
1447		0.155241
1448		0.183553
1449		0.154955
1450		0.183152
1451		0.154669
1452		0.182753
1453		0.154384
1454		0.182354
1455		0.154099
1456		0.181956
1457		0.153815
1458		0.181560
1459		0.153531
1460		0.181164
1461		0.153247
1462		0.180769
1463		0.152965
1464		0.180375
1465		0.152682
1466		0.179982
1467		0.152400
1468		0.179590
1469		0.152119
1470		0.179199
1471		0.151838
1472		0.178808
1473		0.151557
1474		0.178419
1475		0.151277
1476		0.178031
1477		0.150997
1478		0.177643
1479		0.150718
1480		0.177257
1481		0.150440
1482		0.176871
1483		0.150162
1484		0.176486
1485		0.149884
1486		0.176102
1487		0.149607
1488		0.175720
1489		0.149330
1490		0.175338
1491		0.149054
1492		0.174956
1493		0.148778
1494		0.174576
1495		0.148502
1496		0.174197
1497		0.148228
1498		0.173818
1499		0.147953
1500		0.173441
1501		0.147679
1502		0.173064
1503		0.147406
1504		0.172688
1505		0.147133
1506		0.172313
1507		0.146860
1508		0.171939
1509		0.146588
1510		0.171566
1511		0.146317
1512		0.171194
1513		0.146045
1514		0.170822
1515		0.145775
1516		0.170452
1517		0.145505
1518		0.170082
1519		0.145235
1520		0.169713
1521		0.144966
1522		0.169345
1523		0.144697
1524		0.168978
1525		0.144428
1526		0.168612
1527		0.144160
1528		0.168247
1529		0.143893
1530		0.167882
1531		0.143626
1532		0.167518
1533		0.143359
1534		0.167155
1535		0.143093
1536		0.166793
1537		0.142828
1538		0.166432
1539		0.142563
1540		0.166072
1541		0.142298
1542		0.165712
1543		0.142034
1544		0.165354
1545		0.141770
1546		0.164996
1547		0.141506
1548		0.164639
1549		0.141244
1550		0.164283
1551		0.140981
1552		0.163928
1553		0.140719
1554		0.163573
1555		0.140458
1556		0.163220
1557		0.140196
1558		0.162867
1559		0.139936
1560		0.162515
1561		0.139676
1562		0.162163
1563		0.139416
1564		0.161813
1565		0.139156
1566		0.161464
1567		0.138898
1568		0.161115
1569		0.138639
1570		0.160767
1571		0.138381
1572		0.160420
1573		0.138124
1574		0.160073
1575		0.137867
1576		0.159728
1577		0.137610
1578		0.159383
1579		0.137354
1580		0.159039
1581		0.137098
1582		0.158696
1583		0.136843
1584		0.158354
1585		0.136588
1586		0.158012
1587		0.136333
1588		0.157671
1589		0.136079
1590		0.157331
1591		0.135826
1592		0.156992
1593		0.135573
1594		0.156654
1595		0.135320
1596		0.156316
1597		0.135068
1598		0.155979
1599		0.134816
1600		0.155643
1601		0.134565
1602		0.155308
1603		0.134314
1604		0.154974
1605		0.134063
1606		0.154640
1607		0.133813
1608		0.154307
1609		0.133563
1610		0.153975
1611		0.133314
1612		0.153643
1613		0.133065
1614		0.153313
1615		0.132817
1616		0.152983
1617		0.132569
1618		0.152654
1619		0.132322
1620		0.152325
1621		0.132075
1622		0.151998
1623		0.131828
1624		0.151671
1625		0.131582
1626		0.151345
1627		0.131336
1628		0.151019
1629		0.131091
1630		0.150695
1631		0.130846
1632		0.150371
1633		0.130601
1634		0.150048
1635		0.130357
1636		0.149725
1637		0.130114
1638		0.149404
1639		0.129870
1640		0.149083
1641		0.129628
1642		0.148762
1643		0.129385
1644		0.148443
1645		0.129143
1646		0.148124
1647		0.128902
1648		0.147806
1649		0.128661
1650		0.147489
1651		0.128420
1652		0.147173
1653		0.128180
1654		0.146857
1655		0.127940
1656		0.146542
1657		0.127700
1658		0.146227
1659		0.127461
1660		0.145914
1661		0.127223
1662		0.145601
1663		0.126985
1664		0.145289
1665		0.126747
1666		0.144977
1667		0.126510
1668		0.144666
1669		0.126273
1670		0.144356
1671		0.126036
1672		0.144047
1673		0.125800
1674		0.143738
1675		0.125564
1676		0.143430
1677		0.125329
1678		0.143123
1679		0.125094
1680		0.142817
1681		0.124860
1682		0.142511
1683		0.124626
1684		0.142206
1685		0.124392
1686		0.141901
1687		0.124159
1688		0.141598
1689		0.123926
1690		0.141295
1691		0.123694
1692		0.140992
1693		0.123462
1694		0.140691
1695		0.123230
1696		0.140390
1697		0.122999
1698		0.140089
1699		0.122768
1700		0.139790
1701		0.122538
1702		0.139491
1703		0.122308
1704		0.139193
1705		0.122078
1706		0.138895
1707		0.121849
1708		0.138598
1709		0.121620
1710		0.138302
1711		0.121392
1712		0.138006
1713		0.121164
1714		0.137711
1715		0.120936
1716		0.137417
1717		0.120709
1718		0.137124
1719		0.120482
1720		0.136831
1721		0.120256
1722		0.136539
1723		0.120030
1724		0.136247
1725		0.119804
1726		0.135956
1727		0.119579
1728		0.135666
1729		0.119354
1730		0.135377
1731		0.119130
1732		0.135088
1733		0.118906
1734		0.134799
1735		0.118682
1736		0.134512
1737		0.118459
1738		0.134225
1739		0.118236
1740		0.133939
1741		0.118014
1742		0.133653
1743		0.117792
1744		0.133368
1745		0.117570
1746		0.133084
1747		0.117349
1748		0.132800
1749		0.117128
1750		0.132517
1751		0.116908
1752		0.132235
1753		0.116688
1754		0.131953
1755		0.116468
1756		0.131672
1757		0.116249
1758		0.131391
1759		0.116030
1760		0.131111
1761		0.115811
1762		0.130832
1763		0.115593
1764		0.130554
1765		0.115375
1766		0.130276
1767		0.115158
1768		0.129998
1769		0.114941
1770		0.129722
1771		0.114724
1772		0.129445
1773		0.114508
1774		0.129170
1775		0.114292
1776		0.128895
1777		0.114077
1778		0.128621
1779		0.113862
1780		0.128347
1781		0.113647
1782		0.128074
1783		0.113433
1784		0.127802
1785		0.113219
1786		0.127530
1787		0.113005
1788		0.127259
1789		0.112792
1790		0.126988
1791		0.112579
1792		0.126719
1793		0.112367
1794		0.126449
1795		0.112155
1796		0.126181
1797		0.111943
1798		0.125912
1799		0.111732
1800		0.125645
1801		0.111521
1802		0.125378
1803		0.111311
1804		0.125112
1805		0.111101
1806		0.124846
1807		0.110891
1808		0.124581
1809		0.110681
1810		0.124316
1811		0.110472
1812		0.124052
1813		0.110264
1814		0.123789
1815		0.110055
1816		0.123526
1817		0.109847
1818		0.123264
1819		0.109640
1820		0.123003
1821		0.109433
1822		0.122742
1823		0.109226
1824		0.122481
1825		0.109019
1826		0.122222
1827		0.108813
1828		0.121962
1829		0.108608
1830		0.121704
1831		0.108402
1832		0.121446
1833		0.108197
1834		0.121188
1835		0.107993
1836		0.120931
1837		0.107788
1838		0.120675
1839		0.107585
1840		0.120419
1841		0.107381
1842		0.120164
1843		0.107178
1844		0.119909
1845		0.106975
1846		0.119655
1847		0.106773
1848		0.119402
1849		0.106571
1850		0.119149
1851		0.106369
1852		0.118897
1853		0.106168
1854		0.118645
1855		0.105967
1856		0.118394
1857		0.105766
1858		0.118143
1859		0.105566
1860		0.117893
1861		0.105366
1862		0.117644
1863		0.105166
1864		0.117395
1865		0.104967
1866		0.117146
