tempo de leitura: 2.180372
Iteracao	Erro < 0.001000
848		0.740333
849		0.425336
850		0.739826
851		0.425169
852		0.739319
853		0.425001
854		0.738813
855		0.424834
856		0.738307
857		0.424667
858		0.737802
859		0.424499
860		0.737297
861		0.424332
862		0.736793
863		0.424165
864		0.736289
865		0.423998
866		0.735785
867		0.423831
868		0.735282
869		0.423664
870		0.734780
871		0.423497
872		0.734277
873		0.423330
874		0.733776
875		0.423163
876		0.733274
877		0.422996
878		0.732773
879		0.422830
880		0.732273
881		0.422663
882		0.731773
883		0.422496
884		0.731273
885		0.422329
886		0.730774
887		0.422163
888		0.730276
889		0.421996
890		0.729777
891		0.421830
892		0.729279
893		0.421663
894		0.728782
895		0.421497
896		0.728285
897		0.421331
898		0.727788
899		0.421164
900		0.727292
901		0.420998
902		0.726797
903		0.420832
904		0.726301
905		0.420666
906		0.725806
907		0.420500
908		0.725312
909		0.420334
910		0.724818
911		0.420168
912		0.724324
913		0.420002
914		0.723831
915		0.419836
916		0.723338
917		0.419670
918		0.722846
919		0.419504
920		0.722354
921		0.419338
922		0.721863
923		0.419173
924		0.721372
925		0.419007
926		0.720881
927		0.418841
928		0.720391
929		0.418676
930		0.719901
931		0.418510
932		0.719412
933		0.418345
934		0.718923
935		0.418180
936		0.718434
937		0.418014
938		0.717946
939		0.417849
940		0.717459
941		0.417684
942		0.716971
943		0.417518
944		0.716485
945		0.417353
946		0.715998
947		0.417188
948		0.715512
949		0.417023
950		0.715027
951		0.416858
952		0.714541
953		0.416693
954		0.714057
955		0.416528
956		0.713572
957		0.416363
958		0.713088
959		0.416198
960		0.712605
961		0.416033
962		0.712122
963		0.415869
964		0.711639
965		0.415704
966		0.711157
967		0.415539
968		0.710675
969		0.415375
970		0.710194
971		0.415210
972		0.709713
973		0.415046
974		0.709232
975		0.414881
976		0.708752
977		0.414717
978		0.708272
979		0.414552
980		0.707793
981		0.414388
982		0.707314
983		0.414224
984		0.706835
985		0.414060
986		0.706357
987		0.413895
988		0.705879
989		0.413731
990		0.705402
991		0.413567
992		0.704925
993		0.413403
994		0.704448
995		0.413239
996		0.703972
997		0.413075
998		0.703496
999		0.412911
1000		0.703021
1001		0.412748
1002		0.702546
1003		0.412584
1004		0.702072
1005		0.412420
1006		0.701598
1007		0.412256
1008		0.701124
1009		0.412093
1010		0.700651
1011		0.411929
1012		0.700178
1013		0.411766
1014		0.699705
1015		0.411602
1016		0.699233
1017		0.411439
1018		0.698761
1019		0.411275
1020		0.698290
1021		0.411112
1022		0.697819
1023		0.410949
1024		0.697349
1025		0.410785
1026		0.696879
1027		0.410622
1028		0.696409
1029		0.410459
1030		0.695940
1031		0.410296
1032		0.695471
1033		0.410133
1034		0.695002
1035		0.409970
1036		0.694534
1037		0.409807
1038		0.694066
1039		0.409644
1040		0.693599
1041		0.409481
1042		0.693132
1043		0.409318
1044		0.692666
1045		0.409155
1046		0.692200
1047		0.408993
1048		0.691734
1049		0.408830
1050		0.691268
1051		0.408667
1052		0.690804
1053		0.408505
1054		0.690339
1055		0.408342
1056		0.689875
1057		0.408180
1058		0.689411
1059		0.408017
1060		0.688948
1061		0.407855
1062		0.688485
1063		0.407693
1064		0.688022
1065		0.407530
1066		0.687560
1067		0.407368
1068		0.687098
1069		0.407206
1070		0.686637
1071		0.407044
1072		0.686176
1073		0.406882
1074		0.685715
1075		0.406720
1076		0.685255
1077		0.406558
1078		0.684795
1079		0.406396
1080		0.684335
1081		0.406234
1082		0.683876
1083		0.406072
1084		0.683418
1085		0.405910
1086		0.682959
1087		0.405748
1088		0.682501
1089		0.405587
1090		0.682044
1091		0.405425
1092		0.681587
1093		0.405263
1094		0.681130
1095		0.405102
1096		0.680673
1097		0.404940
1098		0.680217
1099		0.404779
1100		0.679762
1101		0.404617
1102		0.679306
1103		0.404456
1104		0.678852
1105		0.404295
1106		0.678397
1107		0.404133
1108		0.677943
1109		0.403972
1110		0.677489
1111		0.403811
1112		0.677036
1113		0.403650
1114		0.676583
1115		0.403489
1116		0.676130
1117		0.403328
1118		0.675678
1119		0.403167
1120		0.675226
1121		0.403006
1122		0.674775
1123		0.402845
1124		0.674324
1125		0.402684
1126		0.673873
1127		0.402523
1128		0.673423
1129		0.402362
1130		0.672973
1131		0.402202
1132		0.672523
1133		0.402041
1134		0.672074
1135		0.401880
1136		0.671625
1137		0.401720
1138		0.671177
1139		0.401559
1140		0.670729
1141		0.401399
1142		0.670281
1143		0.401238
1144		0.669834
1145		0.401078
1146		0.669387
1147		0.400918
1148		0.668940
1149		0.400757
1150		0.668494
1151		0.400597
1152		0.668048
1153		0.400437
1154		0.667603
1155		0.400277
1156		0.667158
1157		0.400117
1158		0.666713
1159		0.399957
1160		0.666269
1161		0.399797
1162		0.665825
1163		0.399637
1164		0.665381
1165		0.399477
1166		0.664938
1167		0.399317
1168		0.664495
1169		0.399157
1170		0.664053
1171		0.398997
1172		0.663610
1173		0.398838
1174		0.663169
1175		0.398678
1176		0.662727
1177		0.398519
1178		0.662286
1179		0.398359
1180		0.661846
1181		0.398199
1182		0.661405
1183		0.398040
1184		0.660965
1185		0.397881
1186		0.660526
1187		0.397721
1188		0.660087
1189		0.397562
1190		0.659648
1191		0.397403
1192		0.659209
1193		0.397243
1194		0.658771
1195		0.397084
1196		0.658334
1197		0.396925
1198		0.657896
1199		0.396766
1200		0.657459
1201		0.396607
1202		0.657022
1203		0.396448
1204		0.656586
1205		0.396289
1206		0.656150
1207		0.396130
1208		0.655715
1209		0.395971
1210		0.655279
1211		0.395813
1212		0.654845
1213		0.395654
1214		0.654410
1215		0.395495
1216		0.653976
1217		0.395337
1218		0.653542
1219		0.395178
1220		0.653109
1221		0.395019
1222		0.652676
1223		0.394861
1224		0.652243
1225		0.394702
1226		0.651811
1227		0.394544
1228		0.651379
1229		0.394386
1230		0.650947
1231		0.394227
1232		0.650516
1233		0.394069
1234		0.650085
1235		0.393911
1236		0.649654
1237		0.393753
1238		0.649224
1239		0.393595
1240		0.648794
1241		0.393437
1242		0.648365
1243		0.393279
1244		0.647936
1245		0.393121
1246		0.647507
1247		0.392963
1248		0.647078
1249		0.392805
1250		0.646650
1251		0.392647
1252		0.646223
1253		0.392489
1254		0.645795
1255		0.392331
1256		0.645368
1257		0.392174
1258		0.644942
1259		0.392016
1260		0.644515
1261		0.391858
1262		0.644089
1263		0.391701
1264		0.643664
1265		0.391543
1266		0.643238
1267		0.391386
1268		0.642813
1269		0.391229
1270		0.642389
1271		0.391071
1272		0.641965
1273		0.390914
1274		0.641541
1275		0.390757
1276		0.641117
1277		0.390600
1278		0.640694
1279		0.390442
1280		0.640271
1281		0.390285
1282		0.639849
1283		0.390128
1284		0.639427
1285		0.389971
1286		0.639005
1287		0.389814
1288		0.638583
1289		0.389657
1290		0.638162
1291		0.389500
1292		0.637741
1293		0.389344
1294		0.637321
1295		0.389187
1296		0.636901
1297		0.389030
1298		0.636481
1299		0.388873
1300		0.636062
1301		0.388717
1302		0.635643
1303		0.388560
1304		0.635224
1305		0.388404
1306		0.634806
1307		0.388247
1308		0.634388
1309		0.388091
1310		0.633970
1311		0.387934
1312		0.633553
1313		0.387778
1314		0.633136
1315		0.387622
1316		0.632719
1317		0.387465
1318		0.632303
1319		0.387309
1320		0.631887
1321		0.387153
1322		0.631471
1323		0.386997
1324		0.631056
1325		0.386841
1326		0.630641
1327		0.386685
1328		0.630226
1329		0.386529
1330		0.629812
1331		0.386373
1332		0.629398
1333		0.386217
1334		0.628985
1335		0.386061
1336		0.628571
1337		0.385906
1338		0.628158
1339		0.385750
1340		0.627746
1341		0.385594
1342		0.627333
1343		0.385439
1344		0.626922
1345		0.385283
1346		0.626510
1347		0.385127
1348		0.626099
1349		0.384972
1350		0.625688
1351		0.384817
1352		0.625277
1353		0.384661
1354		0.624867
1355		0.384506
1356		0.624457
1357		0.384351
1358		0.624047
1359		0.384195
1360		0.623638
1361		0.384040
1362		0.623229
1363		0.383885
1364		0.622821
1365		0.383730
1366		0.622412
1367		0.383575
1368		0.622004
1369		0.383420
1370		0.621597
1371		0.383265
1372		0.621190
1373		0.383110
1374		0.620783
1375		0.382955
1376		0.620376
1377		0.382800
1378		0.619970
1379		0.382645
1380		0.619564
1381		0.382491
1382		0.619158
1383		0.382336
1384		0.618753
1385		0.382181
1386		0.618348
1387		0.382027
1388		0.617943
1389		0.381872
1390		0.617539
1391		0.381718
1392		0.617135
1393		0.381563
1394		0.616731
1395		0.381409
1396		0.616328
1397		0.381255
1398		0.615925
1399		0.381100
1400		0.615522
1401		0.380946
1402		0.615120
1403		0.380792
1404		0.614718
1405		0.380638
1406		0.614316
1407		0.380484
1408		0.613915
1409		0.380330
1410		0.613514
1411		0.380176
1412		0.613113
1413		0.380022
1414		0.612713
1415		0.379868
1416		0.612313
1417		0.379714
1418		0.611913
1419		0.379560
1420		0.611513
1421		0.379406
1422		0.611114
1423		0.379253
1424		0.610715
1425		0.379099
1426		0.610317
1427		0.378945
1428		0.609919
1429		0.378792
1430		0.609521
1431		0.378638
1432		0.609123
1433		0.378485
1434		0.608726
1435		0.378331
1436		0.608329
1437		0.378178
1438		0.607933
1439		0.378025
1440		0.607537
1441		0.377871
1442		0.607141
1443		0.377718
1444		0.606745
1445		0.377565
1446		0.606350
1447		0.377412
1448		0.605955
1449		0.377259
1450		0.605560
1451		0.377106
1452		0.605166
1453		0.376953
1454		0.604772
1455		0.376800
1456		0.604378
1457		0.376647
1458		0.603985
1459		0.376494
1460		0.603592
1461		0.376341
1462		0.603199
1463		0.376188
1464		0.602806
1465		0.376036
1466		0.602414
1467		0.375883
1468		0.602022
1469		0.375730
1470		0.601631
1471		0.375578
1472		0.601240
1473		0.375425
1474		0.600849
1475		0.375273
1476		0.600458
1477		0.375120
1478		0.600068
1479		0.374968
1480		0.599678
1481		0.374816
1482		0.599289
1483		0.374663
1484		0.598899
1485		0.374511
1486		0.598510
1487		0.374359
1488		0.598122
1489		0.374207
1490		0.597733
1491		0.374055
1492		0.597345
1493		0.373903
1494		0.596957
1495		0.373751
1496		0.596570
1497		0.373599
1498		0.596183
1499		0.373447
1500		0.595796
1501		0.373295
1502		0.595409
1503		0.373143
1504		0.595023
1505		0.372991
1506		0.594637
1507		0.372840
1508		0.594252
1509		0.372688
1510		0.593866
1511		0.372536
1512		0.593481
1513		0.372385
1514		0.593097
1515		0.372233
1516		0.592712
1517		0.372082
1518		0.592328
1519		0.371930
1520		0.591944
1521		0.371779
1522		0.591561
1523		0.371628
1524		0.591178
1525		0.371476
1526		0.590795
1527		0.371325
1528		0.590413
1529		0.371174
1530		0.590030
1531		0.371023
1532		0.589648
1533		0.370872
1534		0.589267
1535		0.370721
1536		0.588885
1537		0.370570
1538		0.588504
1539		0.370419
1540		0.588124
1541		0.370268
1542		0.587743
1543		0.370117
1544		0.587363
1545		0.369966
1546		0.586983
1547		0.369815
1548		0.586604
1549		0.369665
1550		0.586225
1551		0.369514
1552		0.585846
1553		0.369363
1554		0.585467
1555		0.369213
1556		0.585089
1557		0.369062
1558		0.584711
1559		0.368912
1560		0.584333
1561		0.368761
1562		0.583956
1563		0.368611
1564		0.583578
1565		0.368461
1566		0.583202
1567		0.368310
1568		0.582825
1569		0.368160
1570		0.582449
1571		0.368010
1572		0.582073
1573		0.367860
1574		0.581697
1575		0.367710
1576		0.581322
1577		0.367560
1578		0.580947
1579		0.367410
1580		0.580572
1581		0.367260
1582		0.580198
1583		0.367110
1584		0.579824
1585		0.366960
1586		0.579450
1587		0.366810
1588		0.579076
1589		0.366660
1590		0.578703
1591		0.366511
1592		0.578330
1593		0.366361
1594		0.577957
1595		0.366211
1596		0.577585
1597		0.366062
1598		0.577213
1599		0.365912
1600		0.576841
1601		0.365763
1602		0.576470
1603		0.365613
1604		0.576098
1605		0.365464
1606		0.575727
1607		0.365315
1608		0.575357
1609		0.365165
1610		0.574987
1611		0.365016
1612		0.574617
1613		0.364867
1614		0.574247
1615		0.364718
1616		0.573877
1617		0.364569
1618		0.573508
1619		0.364419
1620		0.573139
1621		0.364270
1622		0.572771
1623		0.364122
1624		0.572402
1625		0.363973
1626		0.572034
1627		0.363824
1628		0.571667
1629		0.363675
1630		0.571299
1631		0.363526
1632		0.570932
1633		0.363377
1634		0.570565
1635		0.363229
1636		0.570199
1637		0.363080
1638		0.569832
1639		0.362932
1640		0.569466
1641		0.362783
1642		0.569101
1643		0.362635
1644		0.568735
1645		0.362486
1646		0.568370
1647		0.362338
1648		0.568005
1649		0.362189
1650		0.567641
1651		0.362041
1652		0.567277
1653		0.361893
1654		0.566913
1655		0.361745
1656		0.566549
1657		0.361596
1658		0.566185
1659		0.361448
1660		0.565822
1661		0.361300
1662		0.565460
1663		0.361152
1664		0.565097
1665		0.361004
1666		0.564735
1667		0.360856
1668		0.564373
1669		0.360708
1670		0.564011
1671		0.360561
1672		0.563650
1673		0.360413
1674		0.563288
1675		0.360265
1676		0.562928
1677		0.360117
1678		0.562567
1679		0.359970
1680		0.562207
1681		0.359822
1682		0.561847
1683		0.359675
1684		0.561487
1685		0.359527
1686		0.561127
1687		0.359380
1688		0.560768
1689		0.359232
1690		0.560409
1691		0.359085
1692		0.560051
1693		0.358938
1694		0.559692
1695		0.358790
1696		0.559334
1697		0.358643
1698		0.558977
1699		0.358496
1700		0.558619
1701		0.358349
1702		0.558262
1703		0.358202
1704		0.557905
1705		0.358055
1706		0.557548
1707		0.357908
1708		0.557192
1709		0.357761
1710		0.556836
1711		0.357614
1712		0.556480
1713		0.357467
1714		0.556124
1715		0.357320
1716		0.555769
1717		0.357174
1718		0.555414
1719		0.357027
1720		0.555059
1721		0.356880
1722		0.554705
1723		0.356734
1724		0.554351
1725		0.356587
1726		0.553997
1727		0.356441
1728		0.553643
1729		0.356294
1730		0.553290
1731		0.356148
1732		0.552937
1733		0.356001
1734		0.552584
1735		0.355855
1736		0.552231
1737		0.355709
1738		0.551879
1739		0.355563
1740		0.551527
1741		0.355416
1742		0.551176
1743		0.355270
1744		0.550824
1745		0.355124
1746		0.550473
1747		0.354978
1748		0.550122
1749		0.354832
1750		0.549771
1751		0.354686
1752		0.549421
1753		0.354540
1754		0.549071
1755		0.354395
1756		0.548721
1757		0.354249
1758		0.548372
1759		0.354103
1760		0.548022
1761		0.353957
1762		0.547673
1763		0.353812
1764		0.547325
1765		0.353666
1766		0.546976
1767		0.353521
1768		0.546628
1769		0.353375
1770		0.546280
1771		0.353230
1772		0.545933
1773		0.353084
1774		0.545585
1775		0.352939
1776		0.545238
1777		0.352793
1778		0.544891
1779		0.352648
1780		0.544545
1781		0.352503
1782		0.544198
1783		0.352358
1784		0.543852
1785		0.352213
1786		0.543507
1787		0.352067
1788		0.543161
1789		0.351922
1790		0.542816
1791		0.351777
1792		0.542471
1793		0.351633
1794		0.542126
1795		0.351488
1796		0.541782
1797		0.351343
1798		0.541437
1799		0.351198
1800		0.541094
1801		0.351053
1802		0.540750
1803		0.350908
1804		0.540407
1805		0.350764
1806		0.540063
1807		0.350619
1808		0.539721
1809		0.350475
1810		0.539378
1811		0.350330
1812		0.539036
1813		0.350186
1814		0.538694
1815		0.350041
1816		0.538352
1817		0.349897
1818		0.538010
1819		0.349752
1820		0.537669
1821		0.349608
1822		0.537328
1823		0.349464
1824		0.536987
1825		0.349320
1826		0.536647
1827		0.349176
1828		0.536307
1829		0.349031
1830		0.535967
1831		0.348887
1832		0.535627
1833		0.348743
1834		0.535287
1835		0.348599
1836		0.534948
1837		0.348455
1838		0.534609
1839		0.348312
1840		0.534271
1841		0.348168
1842		0.533932
1843		0.348024
1844		0.533594
1845		0.347880
1846		0.533256
1847		0.347737
1848		0.532919
1849		0.347593
1850		0.532581
1851		0.347449
1852		0.532244
1853		0.347306
1854		0.531907
1855		0.347162
1856		0.531571
1857		0.347019
1858		0.531234
1859		0.346875
1860		0.530898
1861		0.346732
1862		0.530563
1863		0.346589
1864		0.530227
1865		0.346446
1866		0.529892
